amfi_code,date,nav
120004,2025-02-08,188.82
120004,2025-02-15,187.09
120004,2025-02-22,186.94
120004,2025-03-01,189.61
120004,2025-03-08,192.49
120004,2025-03-15,194.41
120004,2025-03-22,197.17
120004,2025-03-29,198.49
120004,2025-04-05,200.03
120004,2025-04-12,202.53
120004,2025-04-19,203.95
120004,2025-04-26,202.39
120004,2025-05-03,201.38
120004,2025-05-10,200.28
120004,2025-05-17,199.29
120004,2025-05-24,200.03
120004,2025-05-31,200.62
120004,2025-06-07,203.28
120004,2025-06-14,205.29
120004,2025-06-21,207.07
120004,2025-06-28,207.7
120004,2025-07-05,206.61
120004,2025-07-12,208.54
120004,2025-07-19,206.76
120004,2025-07-26,206.94
120004,2025-08-02,209.84
120004,2025-08-09,212.4
120004,2025-08-16,211.48
120004,2025-08-23,210.8
120004,2025-08-30,213.56
120004,2025-09-06,215.97
120004,2025-09-13,218.86
120004,2025-09-20,219.45
120004,2025-09-27,221.52
120004,2025-10-04,220.46
120004,2025-10-11,218.47
120004,2025-10-18,219.34
120004,2025-10-25,219.02
120004,2025-11-01,221.26
120004,2025-11-08,224.04
120004,2025-11-15,224.13
120004,2025-11-22,225.87
120004,2025-11-29,228.38
120004,2025-12-06,229.4
120004,2025-12-13,231.89
120004,2025-12-20,233.41
120004,2025-12-27,234.39
120005,2022-01-01,101.61
120005,2022-01-08,101.09
120005,2022-01-15,100.81
120005,2022-01-22,101.39
120005,2022-01-29,103.39
120005,2022-02-05,103.48
120005,2022-02-12,103.5
120005,2022-02-19,101.66
120005,2022-02-26,101.28
120005,2022-03-05,101.56
120005,2022-03-12,100.94
120005,2022-03-19,103.29
120005,2022-03-26,102.52
120005,2022-04-02,100.75
120005,2022-04-09,99.77
120005,2022-04-16,100.93
120005,2022-04-23,103.87
120005,2022-04-30,103.94
120005,2022-05-07,102.55
120005,2022-05-14,103.84
120005,2022-05-21,104.88
120005,2022-05-28,107.75
120005,2022-06-04,110.66
120005,2022-06-11,112.72
120005,2022-06-18,114.93
120005,2022-06-25,114.39
120005,2022-07-02,116.98
120005,2022-07-09,115.37
120005,2022-07-16,114.33
120005,2022-07-23,115.49
120005,2022-07-30,113.53
120005,2022-08-06,111.94
120005,2022-08-13,113.38
120005,2022-08-20,112.91
120005,2022-08-27,113.13
120005,2022-09-03,114.36
120005,2022-09-10,116.75
120005,2022-09-17,119.12
120005,2022-09-24,118.82
120005,2022-10-01,117.85
120005,2022-10-08,120.07
120005,2022-10-15,122.05
120005,2022-10-22,120.49
120005,2022-10-29,120.72
120005,2022-11-05,118.74
120005,2022-11-12,118.08
120005,2022-11-19,118.89
120005,2022-11-26,119.69
120005,2022-12-03,120.79
120005,2022-12-10,120.84
120005,2022-12-17,121.33
120005,2022-12-24,121.65
120005,2022-12-31,120.55
120005,2023-01-07,122.27
120005,2023-01-14,120.47
120005,2023-01-21,118.98
120005,2023-01-28,119.89
120005,2023-02-04,120.8
120005,2023-02-11,123.31
120005,2023-02-18,123.61
120005,2023-02-25,125.03
120005,2023-03-04,126.23
120005,2023-03-11,127.78
120005,2023-03-18,126.56
120005,2023-03-25,126.49
120005,2023-04-01,127.09
120005,2023-04-08,125.15
120005,2023-04-15,127.95
120005,2023-04-22,130.69
120005,2023-04-29,132.26
120005,2023-05-06,133.49
120005,2023-05-13,135.05
120005,2023-05-20,133.94
120005,2023-05-27,136.06
120005,2023-06-03,136.14
120005,2023-06-10,135.18
120005,2023-06-17,133.42
120005,2023-06-24,132.7
120005,2023-07-01,135.22
120005,2023-07-08,138.19
120005,2023-07-15,140.2
120005,2023-07-22,142.56
120005,2023-07-29,142.14
120005,2023-08-05,143.46
120005,2023-08-12,143.0
120005,2023-08-19,143.57
120005,2023-08-26,144.46
120005,2023-09-02,146.25
120005,2023-09-09,145.15
120005,2023-09-16,144.38
120005,2023-09-23,144.87
120005,2023-09-30,143.21
120005,2023-10-07,142.39
120005,2023-10-14,142.66
120005,2023-10-21,143.0
120005,2023-10-28,143.08
120005,2023-11-04,141.52
120005,2023-11-11,143.17
120005,2023-11-18,146.0
120005,2023-11-25,148.92
120005,2023-12-02,149.12
120005,2023-12-09,147.76
120005,2023-12-16,147.4
120005,2023-12-23,148.25
120005,2023-12-30,147.72
120005,2024-01-06,147.4
120005,2024-01-13,146.58
120005,2024-01-20,145.23
120005,2024-01-27,145.69
120005,2024-02-03,144.03
120005,2024-02-10,146.2
120005,2024-02-17,147.94
120005,2024-02-24,147.94
120005,2024-03-02,146.51
120005,2024-03-09,147.05
120005,2024-03-16,149.28
120005,2024-03-23,149.91
120005,2024-03-30,149.98
120005,2024-04-06,151.28
120005,2024-04-13,152.48
120005,2024-04-20,152.16
120005,2024-04-27,154.7
120005,2024-05-04,153.75
120005,2024-05-11,155.87
120005,2024-05-18,155.48
120005,2024-05-25,154.32
120005,2024-06-01,153.58
120005,2024-06-08,153.8
120005,2024-06-15,156.22
120005,2024-06-22,154.8
120005,2024-06-29,156.23
120005,2024-07-06,154.99
120005,2024-07-13,156.23
120005,2024-07-20,159.11
120005,2024-07-27,159.46
120005,2024-08-03,159.87
120005,2024-08-10,162.59
120005,2024-08-17,162.53
120005,2024-08-24,160.85
120005,2024-08-31,161.38
120005,2024-09-07,162.51
120005,2024-09-14,163.52
120005,2024-09-21,165.8
120005,2024-09-28,167.07
120005,2024-10-05,165.51
120005,2024-10-12,166.24
120005,2024-10-19,168.98
120005,2024-10-26,171.55
120005,2024-11-02,173.27
120005,2024-11-09,171.53
120005,2024-11-16,172.39
120005,2024-11-23,170.81
120005,2024-11-30,169.98
120005,2024-12-07,168.41
120005,2024-12-14,166.85
120005,2024-12-21,167.78
120005,2024-12-28,165.82
120005,2025-01-04,167.34
120005,2025-01-11,166.9
120005,2025-01-18,166.01
120005,2025-01-25,167.98
120005,2025-02-01,166.57
120005,2025-02-08,169.45
120005,2025-02-15,169.62
120005,2025-02-22,169.56
120005,2025-03-01,172.39
120005,2025-03-08,174.67
120005,2025-03-15,172.73
120005,2025-03-22,173.14
120005,2025-03-29,173.36
120005,2025-04-05,174.23
120005,2025-04-12,175.0
120005,2025-04-19,175.51
120005,2025-04-26,175.67
120005,2025-05-03,176.07
120005,2025-05-10,177.34
120005,2025-05-17,176.78
120005,2025-05-24,175.2
120005,2025-05-31,175.86
120005,2025-06-07,178.09
120005,2025-06-14,177.15
120005,2025-06-21,177.06
120005,2025-06-28,177.31
120005,2025-07-05,176.6
120005,2025-07-12,176.95
120005,2025-07-19,176.37
120005,2025-07-26,179.17
120005,2025-08-02,180.13
120005,2025-08-09,181.57
120005,2025-08-16,180.04
120005,2025-08-23,179.93
120005,2025-08-30,182.04
120005,2025-09-06,183.25
120005,2025-09-13,184.18
120005,2025-09-20,185.14
120005,2025-09-27,186.7
120005,2025-10-04,185.3
120005,2025-10-11,186.09
120005,2025-10-18,184.97
120005,2025-10-25,183.32
120005,2025-11-01,184.02
120005,2025-11-08,186.38
120005,2025-11-15,188.41
120005,2025-11-22,190.75
120005,2025-11-29,189.04
120005,2025-12-06,188.64
120005,2025-12-13,187.17
120005,2025-12-20,188.96
120005,2025-12-27,190.29
120006,2022-01-01,100.7
120006,2022-01-08,100.56
120006,2022-01-15,101.89
120006,2022-01-22,100.6
120006,2022-01-29,102.17
120006,2022-02-05,105.14
120006,2022-02-12,107.38
120006,2022-02-19,110.17
120006,2022-02-26,112.45
120006,2022-03-05,114.57
120006,2022-03-12,115.1
120006,2022-03-19,116.99
120006,2022-03-26,116.29
120006,2022-04-02,116.31
120006,2022-04-09,114.66
120006,2022-04-16,113.4
120006,2022-04-23,111.44
120006,2022-04-30,113.6
120006,2022-05-07,112.0
120006,2022-05-14,114.92
120006,2022-05-21,113.51
120006,2022-05-28,113.13
120006,2022-06-04,111.79
120006,2022-06-11,113.8
120006,2022-06-18,115.61
120006,2022-06-25,113.65
120006,2022-07-02,114.5
120006,2022-07-09,113.12
120006,2022-07-16,111.26
120006,2022-07-23,112.88
120006,2022-07-30,113.22
120006,2022-08-06,115.91
120006,2022-08-13,116.71
120006,2022-08-20,115.8
120006,2022-08-27,116.6
120006,2022-09-03,118.38
120006,2022-09-10,118.02
120006,2022-09-17,119.73
120006,2022-09-24,118.06
120006,2022-10-01,116.58
120006,2022-10-08,118.06
120006,2022-10-15,119.07
120006,2022-10-22,121.6
120006,2022-10-29,120.06
120006,2022-11-05,120.27
120006,2022-11-12,122.4
120006,2022-11-19,124.56
120006,2022-11-26,126.36
120006,2022-12-03,126.81
120006,2022-12-10,128.48
120006,2022-12-17,126.94
120006,2022-12-24,129.67
120006,2022-12-31,128.51
120006,2023-01-07,128.53
120006,2023-01-14,129.35
120006,2023-01-21,129.48
120006,2023-01-28,130.19
120006,2023-02-04,130.52
120006,2023-02-11,131.02
120006,2023-02-18,130.51
120006,2023-02-25,130.61
120006,2023-03-04,133.51
120006,2023-03-11,133.06
120006,2023-03-18,131.83
120006,2023-03-25,131.58
120006,2023-04-01,131.67
120006,2023-04-08,132.0
120006,2023-04-15,130.02
120006,2023-04-22,128.6
120006,2023-04-29,127.6
120006,2023-05-06,130.32
120006,2023-05-13,130.17
120006,2023-05-20,130.39
120006,2023-05-27,131.24
120006,2023-06-03,132.68
120006,2023-06-10,133.66
120006,2023-06-17,132.92
120006,2023-06-24,132.83
120006,2023-07-01,132.93
120006,2023-07-08,133.92
120006,2023-07-15,132.32
120006,2023-07-22,131.46
120006,2023-07-29,133.03
120006,2023-08-05,132.6
120006,2023-08-12,134.41
120006,2023-08-19,132.44
120006,2023-08-26,133.38
120006,2023-09-02,135.45
120006,2023-09-09,137.36
120006,2023-09-16,137.69
120006,2023-09-23,140.43
120006,2023-09-30,142.13
120006,2023-10-07,141.94
120006,2023-10-14,141.03
120006,2023-10-21,142.0
120006,2023-10-28,140.29
120006,2023-11-04,142.69
120006,2023-11-11,141.83
120006,2023-11-18,141.37
120006,2023-11-25,140.86
120006,2023-12-02,141.7
120006,2023-12-09,143.15
120006,2023-12-16,143.54
120006,2023-12-23,144.06
120006,2023-12-30,145.74
120006,2024-01-06,147.92
120006,2024-01-13,149.83
120006,2024-01-20,149.64
120006,2024-01-27,148.27
120006,2024-02-03,148.99
120006,2024-02-10,150.11
120006,2024-02-17,148.37
120006,2024-02-24,146.96
120006,2024-03-02,149.33
120006,2024-03-09,151.42
120006,2024-03-16,151.53
120006,2024-03-23,153.3
120006,2024-03-30,155.34
120006,2024-04-06,154.68
120006,2024-04-13,155.06
120006,2024-04-20,155.73
120006,2024-04-27,155.96
120006,2024-05-04,154.67
120006,2024-05-11,152.74
120006,2024-05-18,151.63
120006,2024-05-25,154.58
120006,2024-06-01,153.85
120006,2024-06-08,152.87
120006,2024-06-15,153.63
120006,2024-06-22,152.67
120006,2024-06-29,152.59
120006,2024-07-06,152.03
120006,2024-07-13,154.52
120006,2024-07-20,156.85
120006,2024-07-27,158.53
120006,2024-08-03,156.75
120006,2024-08-10,158.12
120006,2024-08-17,157.59
120006,2024-08-24,159.06
120006,2024-08-31,160.81
120006,2024-09-07,158.94
120006,2024-09-14,159.05
120006,2024-09-21,159.35
120006,2024-09-28,158.57
120006,2024-10-05,157.0
120006,2024-10-12,159.96
120006,2024-10-19,158.07
120006,2024-10-26,157.94
120006,2024-11-02,156.22
120006,2024-11-09,156.87
120006,2024-11-16,156.98
120006,2024-11-23,158.59
120006,2024-11-30,158.83
120006,2024-12-07,161.01
120006,2024-12-14,160.67
120006,2024-12-21,159.66
120006,2024-12-28,159.4
120006,2025-01-04,161.97
120006,2025-01-11,163.15
120006,2025-01-18,163.39
120006,2025-01-25,163.56
120006,2025-02-01,165.92
120006,2025-02-08,165.35
120006,2025-02-15,167.2
120006,2025-02-22,169.09
120006,2025-03-01,170.86
120006,2025-03-08,170.82
120006,2025-03-15,172.13
120006,2025-03-22,171.6
120006,2025-03-29,173.01
120006,2025-04-05,174.92
120006,2025-04-12,175.04
120006,2025-04-19,176.93
120006,2025-04-26,177.97
120006,2025-05-03,177.78
120006,2025-05-10,180.64
120006,2025-05-17,181.73
120006,2025-05-24,183.76
120006,2025-05-31,186.56
120006,2025-06-07,187.05
120006,2025-06-14,185.34
120006,2025-06-21,183.89
120006,2025-06-28,183.86
120006,2025-07-05,186.47
120006,2025-07-12,189.14
120006,2025-07-19,188.09
120006,2025-07-26,190.35
120006,2025-08-02,189.1
120006,2025-08-09,190.1
120006,2025-08-16,190.93
120006,2025-08-23,191.29
120006,2025-08-30,192.75
120006,2025-09-06,194.93
120006,2025-09-13,197.82
120006,2025-09-20,195.89
120006,2025-09-27,195.53
120006,2025-10-04,198.01
120006,2025-10-11,199.11
120006,2025-10-18,199.97
120006,2025-10-25,202.76
120006,2025-11-01,201.33
120006,2025-11-08,203.31
120006,2025-11-15,203.68
120006,2025-11-22,201.93
120006,2025-11-29,201.27
120006,2025-12-06,201.59
120006,2025-12-13,204.04
120006,2025-12-20,205.09
120006,2025-12-27,203.84
120007,2022-01-01,100.57
120007,2022-01-08,103.45
120007,2022-01-15,101.91
120007,2022-01-22,100.63
120007,2022-01-29,100.95
120007,2022-02-05,102.56
120007,2022-02-12,103.52
120007,2022-02-19,104.23
120007,2022-02-26,105.74
120007,2022-03-05,107.03
120007,2022-03-12,105.5
120007,2022-03-19,103.76
120007,2022-03-26,101.95
120007,2022-04-02,104.82
120007,2022-04-09,103.32
120007,2022-04-16,103.27
120007,2022-04-23,105.18
120007,2022-04-30,105.53
120007,2022-05-07,104.49
120007,2022-05-14,105.59
120007,2022-05-21,105.23
120007,2022-05-28,104.56
120007,2022-06-04,106.61
120007,2022-06-11,106.61
120007,2022-06-18,108.04
120007,2022-06-25,109.81
120007,2022-07-02,111.64
120007,2022-07-09,111.97
120007,2022-07-16,112.65
120007,2022-07-23,114.8
120007,2022-07-30,114.77
120007,2022-08-06,116.52
120007,2022-08-13,115.4
120007,2022-08-20,117.32
120007,2022-08-27,119.05
120007,2022-09-03,121.45
120007,2022-09-10,121.73
120007,2022-09-17,120.76
120007,2022-09-24,123.28
120007,2022-10-01,122.86
120007,2022-10-08,120.97
120007,2022-10-15,119.95
120007,2022-10-22,119.6
120007,2022-10-29,121.88
120007,2022-11-05,120.9
120007,2022-11-12,123.01
120007,2022-11-19,121.99
120007,2022-11-26,121.87
120007,2022-12-03,122.28
120007,2022-12-10,123.6
120007,2022-12-17,122.51
120007,2022-12-24,122.64
120007,2022-12-31,122.45
120007,2023-01-07,122.57
120007,2023-01-14,122.17
120007,2023-01-21,123.56
120007,2023-01-28,125.23
120007,2023-02-04,126.37
120007,2023-02-11,125.62
120007,2023-02-18,126.71
120007,2023-02-25,127.7
120007,2023-03-04,129.6
120007,2023-03-11,131.78
120007,2023-03-18,132.67
120007,2023-03-25,133.69
120007,2023-04-01,133.56
120007,2023-04-08,134.93
120007,2023-04-15,136.37
120007,2023-04-22,135.83
120007,2023-04-29,137.4
120007,2023-05-06,138.48
120007,2023-05-13,141.16
120007,2023-05-20,142.93
120007,2023-05-27,144.71
120007,2023-06-03,143.25
120007,2023-06-10,141.77
120007,2023-06-17,141.13
120007,2023-06-24,141.46
120007,2023-07-01,141.76
120007,2023-07-08,144.13
120007,2023-07-15,142.66
120007,2023-07-22,144.76
120007,2023-07-29,143.16
120007,2023-08-05,142.16
120007,2023-08-12,140.57
120007,2023-08-19,143.43
120007,2023-08-26,143.94
120007,2023-09-02,142.16
120007,2023-09-09,144.81
120007,2023-09-16,146.77
120007,2023-09-23,147.11
120007,2023-09-30,149.06
120007,2023-10-07,149.82
120007,2023-10-14,151.79
120007,2023-10-21,154.69
120007,2023-10-28,154.54
120007,2023-11-04,157.44
120007,2023-11-11,157.14
120007,2023-11-18,159.12
120007,2023-11-25,159.61
120007,2023-12-02,160.03
120007,2023-12-09,162.5
120007,2023-12-16,165.36
120007,2023-12-23,165.41
120007,2023-12-30,165.79
120007,2024-01-06,166.92
120007,2024-01-13,165.69
120007,2024-01-20,167.96
120007,2024-01-27,170.39
120007,2024-02-03,171.6
120007,2024-02-10,170.96
120007,2024-02-17,169.44
120007,2024-02-24,171.28
120007,2024-03-02,174.18
120007,2024-03-09,173.71
120007,2024-03-16,175.06
120007,2024-03-23,173.49
120007,2024-03-30,172.2
120007,2024-04-06,171.45
120007,2024-04-13,171.62
120007,2024-04-20,171.03
120007,2024-04-27,171.65
120007,2024-05-04,171.52
120007,2024-05-11,169.82
120007,2024-05-18,171.86
120007,2024-05-25,174.56
120007,2024-06-01,173.8
120007,2024-06-08,176.3
120007,2024-06-15,178.99
120007,2024-06-22,179.07
120007,2024-06-29,178.39
120007,2024-07-06,178.4
120007,2024-07-13,179.52
120007,2024-07-20,178.93
120007,2024-07-27,181.9
120007,2024-08-03,183.12
120007,2024-08-10,185.72
120007,2024-08-17,188.35
120007,2024-08-24,190.68
120007,2024-08-31,189.52
120007,2024-09-07,188.25
120007,2024-09-14,186.96
120007,2024-09-21,189.57
120007,2024-09-28,190.15
120007,2024-10-05,193.07
120007,2024-10-12,192.63
120007,2024-10-19,191.32
120007,2024-10-26,192.16
120007,2024-11-02,191.16
120007,2024-11-09,190.87
120007,2024-11-16,191.61
120007,2024-11-23,192.11
120007,2024-11-30,191.32
120007,2024-12-07,190.52
120007,2024-12-14,193.38
120007,2024-12-21,194.22
120007,2024-12-28,194.7
120007,2025-01-04,194.74
120007,2025-01-11,197.58
120007,2025-01-18,195.89
120007,2025-01-25,196.91
120007,2025-02-01,199.17
120007,2025-02-08,197.42
120007,2025-02-15,198.53
120007,2025-02-22,198.09
120007,2025-03-01,196.79
120007,2025-03-08,195.67
120007,2025-03-15,195.17
120007,2025-03-22,197.91
120007,2025-03-29,196.16
120007,2025-04-05,196.81
120007,2025-04-12,197.07
120007,2025-04-19,197.28
120007,2025-04-26,197.4
120007,2025-05-03,197.78
120007,2025-05-10,197.28
120007,2025-05-17,197.2
120007,2025-05-24,195.53
120007,2025-05-31,194.67
120007,2025-06-07,195.79
120007,2025-06-14,197.47
120007,2025-06-21,197.29
120007,2025-06-28,199.98
120007,2025-07-05,201.22
120007,2025-07-12,200.06
120007,2025-07-19,202.11
120007,2025-07-26,204.07
120007,2025-08-02,204.7
120007,2025-08-09,205.21
120007,2025-08-16,206.56
120007,2025-08-23,207.04
120007,2025-08-30,207.46
120007,2025-09-06,208.55
120007,2025-09-13,210.14
120007,2025-09-20,208.89
120007,2025-09-27,209.91
120007,2025-10-04,208.8
120007,2025-10-11,210.88
120007,2025-10-18,210.55
120007,2025-10-25,211.84
120007,2025-11-01,210.92
120007,2025-11-08,210.66
120007,2025-11-15,212.58
120007,2025-11-22,211.71
120007,2025-11-29,210.29
120007,2025-12-06,209.13
120007,2025-12-13,208.09
120007,2025-12-20,210.43
120007,2025-12-27,208.47
120008,2022-01-01,99.03
120008,2022-01-08,102.0
120008,2022-01-15,104.9
120008,2022-01-22,103.28
120008,2022-01-29,103.73
120008,2022-02-05,104.25
120008,2022-02-12,104.57
120008,2022-02-19,106.5
120008,2022-02-26,105.81
120008,2022-03-05,104.46
120008,2022-03-12,107.18
120008,2022-03-19,108.94
120008,2022-03-26,107.84
120008,2022-04-02,109.75
120008,2022-04-09,109.95
120008,2022-04-16,112.52
120008,2022-04-23,112.87
120008,2022-04-30,113.2
120008,2022-05-07,113.39
120008,2022-05-14,116.34
120008,2022-05-21,114.46
120008,2022-05-28,117.31
120008,2022-06-04,117.59
120008,2022-06-11,115.87
120008,2022-06-18,117.97
120008,2022-06-25,119.86
120008,2022-07-02,118.15
120008,2022-07-09,118.46
120008,2022-07-16,119.62
120008,2022-07-23,120.23
120008,2022-07-30,118.79
120008,2022-08-06,119.27
120008,2022-08-13,122.01
120008,2022-08-20,120.85
120008,2022-08-27,123.46
120008,2022-09-03,125.16
120008,2022-09-10,123.2
120008,2022-09-17,123.98
120008,2022-09-24,122.93
120008,2022-10-01,123.53
120008,2022-10-08,124.15
120008,2022-10-15,124.03
120008,2022-10-22,124.2
120008,2022-10-29,123.82
120008,2022-11-05,124.31
120008,2022-11-12,126.72
120008,2022-11-19,128.25
120008,2022-11-26,128.77
120008,2022-12-03,129.41
120008,2022-12-10,131.78
120008,2022-12-17,132.08
120008,2022-12-24,130.18
120008,2022-12-31,128.55
120008,2023-01-07,128.53
120008,2023-01-14,129.66
120008,2023-01-21,131.09
120008,2023-01-28,131.23
120008,2023-02-04,131.95
120008,2023-02-11,133.13
120008,2023-02-18,134.76
120008,2023-02-25,134.73
120008,2023-03-04,137.22
120008,2023-03-11,137.64
120008,2023-03-18,138.24
120008,2023-03-25,140.51
120008,2023-04-01,143.47
120008,2023-04-08,145.92
120008,2023-04-15,145.23
120008,2023-04-22,143.38
120008,2023-04-29,145.85
120008,2023-05-06,148.67
120008,2023-05-13,146.93
120008,2023-05-20,146.29
120008,2023-05-27,146.57
120008,2023-06-03,145.56
120008,2023-06-10,146.91
120008,2023-06-17,148.66
120008,2023-06-24,149.46
120008,2023-07-01,147.76
120008,2023-07-08,149.05
120008,2023-07-15,149.25
120008,2023-07-22,151.26
120008,2023-07-29,151.78
120008,2023-08-05,153.3
120008,2023-08-12,151.92
120008,2023-08-19,154.3
120008,2023-08-26,154.75
120008,2023-09-02,154.69
120008,2023-09-09,153.68
120008,2023-09-16,153.8
120008,2023-09-23,152.99
120008,2023-09-30,151.92
120008,2023-10-07,153.61
120008,2023-10-14,152.77
120008,2023-10-21,154.06
120008,2023-10-28,153.17
120008,2023-11-04,151.54
120008,2023-11-11,151.33
120008,2023-11-18,153.39
120008,2023-11-25,153.74
120008,2023-12-02,154.79
120008,2023-12-09,153.86
120008,2023-12-16,152.25
120008,2023-12-23,150.44
120008,2023-12-30,150.06
120008,2024-01-06,149.08
120008,2024-01-13,151.37
120008,2024-01-20,151.77
120008,2024-01-27,150.71
120008,2024-02-03,149.32
120008,2024-02-10,148.85
120008,2024-02-17,150.64
120008,2024-02-24,151.68
120008,2024-03-02,151.87
120008,2024-03-09,154.0
120008,2024-03-16,153.41
120008,2024-03-23,155.35
120008,2024-03-30,156.8
120008,2024-04-06,155.09
120008,2024-04-13,156.16
120008,2024-04-20,157.09
120008,2024-04-27,158.75
120008,2024-05-04,160.31
120008,2024-05-11,163.19
120008,2024-05-18,161.75
120008,2024-05-25,161.52
120008,2024-06-01,162.97
120008,2024-06-08,163.31
120008,2024-06-15,165.05
120008,2024-06-22,166.35
120008,2024-06-29,165.89
120008,2024-07-06,165.87
120008,2024-07-13,168.85
120008,2024-07-20,170.47
120008,2024-07-27,168.6
120008,2024-08-03,170.79
