transaction_id,amfi_code,transaction_date,transaction_type,amount,state,kyc_status,age_group,gender,city_tier
327,120019,2025-07-05,Lumpsum,186259.33,Karnataka,Verified,60+,Male,B30
328,120036,2025-09-28,Lumpsum,430431.0,Maharashtra,Pending,46-60,Male,T30
329,120035,2023-05-26,Redemption,258476.3,Tamil Nadu,Rejected,60+,Male,B30
330,120038,2022-06-14,Lumpsum,162869.43,Telangana,Pending,26-35,Female,B30
331,120024,2024-12-10,Redemption,419085.29,Gujarat,Rejected,46-60,Male,B30
332,120011,2025-08-02,Redemption,93177.96,Tamil Nadu,Verified,60+,Female,T30
333,120012,2025-01-20,SIP,443573.03,Kerala,Pending,18-25,Female,B30
334,120016,2023-12-26,Lumpsum,370889.21,Telangana,Verified,18-25,Female,T30
335,120002,2022-06-12,Lumpsum,420250.04,Gujarat,Pending,60+,Male,T30
336,120013,2024-08-23,Lumpsum,261703.44,Karnataka,Rejected,18-25,Male,T30
337,120035,2025-03-08,Lumpsum,414516.31,Tamil Nadu,Pending,18-25,Female,T30
338,120006,2024-12-26,Redemption,405305.79,West Bengal,Verified,18-25,Male,T30
339,120001,2023-10-17,SIP,236762.34,Delhi,Rejected,36-45,Male,T30
340,120004,2024-01-28,Redemption,22519.57,Kerala,Pending,36-45,Male,T30
341,120014,2024-08-30,Lumpsum,494036.76,Tamil Nadu,Rejected,46-60,Female,B30
342,120000,2025-02-12,Redemption,86134.36,Maharashtra,Verified,60+,Female,B30
343,120029,2025-01-01,Redemption,82101.09,West Bengal,Rejected,46-60,Female,T30
344,120013,2024-09-24,Lumpsum,171640.57,Delhi,Pending,18-25,Female,B30
345,120014,2025-02-02,Lumpsum,252566.32,West Bengal,Rejected,60+,Female,B30
346,120038,2025-10-28,Redemption,304159.38,Maharashtra,Pending,18-25,Male,B30
347,120026,2022-03-06,SIP,257430.86,Maharashtra,Rejected,26-35,Female,T30
348,120023,2022-11-17,Lumpsum,116860.57,Telangana,Rejected,26-35,Female,B30
349,120027,2022-01-04,Redemption,396190.77,Gujarat,Rejected,36-45,Male,B30
350,120028,2025-08-26,SIP,4884.15,Karnataka,Verified,60+,Male,T30
351,120017,2023-12-02,Lumpsum,207059.47,Delhi,Rejected,46-60,Male,B30
352,120019,2022-03-05,Redemption,297030.18,Tamil Nadu,Verified,18-25,Male,B30
353,120037,2025-07-11,Redemption,325515.99,Gujarat,Verified,60+,Male,B30
354,120028,2025-05-20,SIP,329753.57,Karnataka,Pending,36-45,Male,T30
355,120030,2024-05-20,SIP,59532.86,Kerala,Verified,26-35,Female,B30
356,120016,2025-04-04,Redemption,394173.36,Kerala,Rejected,60+,Male,B30
357,120035,2023-08-01,SIP,285510.07,Tamil Nadu,Verified,36-45,Male,T30
358,120020,2024-09-30,SIP,496204.8,Delhi,Rejected,46-60,Female,T30
359,120005,2024-02-11,SIP,179812.23,Maharashtra,Verified,26-35,Female,B30
360,120020,2024-12-31,Redemption,389766.24,Gujarat,Verified,60+,Female,B30
361,120015,2025-03-19,SIP,257410.58,Maharashtra,Rejected,46-60,Female,T30
362,120014,2024-09-05,SIP,340173.54,Telangana,Verified,60+,Female,T30
363,120038,2023-04-01,Redemption,243906.97,Kerala,Verified,26-35,Male,B30
364,120038,2025-03-03,Redemption,437727.79,Kerala,Rejected,26-35,Male,B30
365,120001,2022-05-09,Redemption,289886.3,Kerala,Rejected,46-60,Male,B30
366,120008,2025-10-28,Lumpsum,232070.34,Karnataka,Rejected,60+,Female,B30
367,120029,2025-01-09,Redemption,31771.26,Tamil Nadu,Rejected,18-25,Male,B30
368,120036,2023-05-17,Redemption,10097.06,Tamil Nadu,Pending,60+,Male,T30
369,120015,2022-07-15,Redemption,281783.06,Tamil Nadu,Pending,36-45,Female,B30
370,120035,2024-02-29,Redemption,387796.26,Kerala,Rejected,60+,Male,B30
371,120035,2022-06-03,Lumpsum,409196.27,Maharashtra,Verified,36-45,Male,B30
372,120039,2022-08-13,Redemption,249944.16,Kerala,Verified,60+,Male,T30
373,120039,2023-05-22,Lumpsum,37076.22,Delhi,Rejected,60+,Male,B30
374,120029,2025-04-04,Redemption,106503.9,Karnataka,Rejected,46-60,Male,B30
375,120021,2024-02-07,Lumpsum,15822.78,Kerala,Pending,60+,Female,T30
376,120004,2023-11-06,SIP,367222.78,West Bengal,Verified,60+,Male,B30
377,120027,2023-07-25,Lumpsum,283998.87,Maharashtra,Pending,60+,Female,T30
378,120021,2024-12-12,SIP,146748.71,Maharashtra,Rejected,60+,Male,T30
379,120032,2023-05-30,SIP,5729.61,Tamil Nadu,Verified,60+,Female,T30
380,120007,2025-11-11,Redemption,172672.62,Karnataka,Pending,26-35,Male,B30
381,120022,2022-06-21,Redemption,380556.64,Kerala,Rejected,26-35,Female,B30
382,120028,2025-07-17,Redemption,483046.05,Tamil Nadu,Verified,36-45,Female,T30
383,120018,2023-05-20,SIP,245279.73,Tamil Nadu,Rejected,36-45,Female,T30
384,120039,2022-11-24,SIP,110984.62,Karnataka,Rejected,18-25,Female,T30
385,120001,2024-12-07,SIP,226502.65,Gujarat,Verified,46-60,Female,T30
386,120032,2022-01-13,SIP,77865.43,West Bengal,Verified,26-35,Female,B30
387,120028,2022-06-24,Redemption,130577.44,Kerala,Pending,36-45,Male,B30
388,120004,2024-09-24,Redemption,354428.83,Maharashtra,Pending,26-35,Female,T30
389,120018,2024-01-07,Redemption,198485.89,Karnataka,Pending,36-45,Female,T30
390,120025,2022-06-25,Lumpsum,294622.74,Delhi,Pending,46-60,Female,B30
391,120017,2025-10-08,Redemption,448548.33,Telangana,Verified,26-35,Male,B30
392,120017,2025-09-12,Lumpsum,222915.48,Maharashtra,Rejected,36-45,Male,T30
393,120020,2023-01-09,SIP,133429.17,Delhi,Rejected,26-35,Female,B30
394,120037,2023-11-16,Redemption,465157.75,Maharashtra,Verified,36-45,Male,B30
395,120037,2023-02-20,Lumpsum,485385.58,Kerala,Rejected,46-60,Male,B30
396,120029,2025-04-16,Redemption,399578.41,Gujarat,Verified,60+,Male,T30
397,120038,2022-07-05,Redemption,82221.76,Tamil Nadu,Verified,36-45,Female,T30
398,120012,2022-12-21,Lumpsum,41734.37,Karnataka,Pending,18-25,Female,T30
399,120035,2024-05-08,SIP,336177.96,Delhi,Verified,18-25,Female,B30
400,120015,2022-01-06,SIP,73578.28,Tamil Nadu,Verified,60+,Female,B30
401,120010,2023-10-31,Redemption,290806.99,Gujarat,Rejected,60+,Female,B30
402,120021,2022-02-01,Lumpsum,313445.66,West Bengal,Rejected,18-25,Female,B30
403,120002,2024-12-02,SIP,205180.73,Telangana,Pending,18-25,Male,T30
404,120005,2025-09-02,SIP,475831.97,Maharashtra,Pending,46-60,Male,B30
405,120030,2023-01-29,SIP,436905.3,West Bengal,Pending,18-25,Male,T30
406,120001,2023-09-15,Redemption,265630.48,Delhi,Pending,18-25,Male,T30
407,120036,2025-05-20,Lumpsum,248951.69,Gujarat,Pending,60+,Male,B30
408,120012,2024-11-27,Redemption,438093.47,Karnataka,Pending,18-25,Female,T30
409,120028,2022-11-22,Redemption,308708.35,Gujarat,Verified,26-35,Male,T30
410,120018,2023-09-15,SIP,189264.05,Tamil Nadu,Verified,36-45,Female,T30
411,120031,2024-03-11,Lumpsum,270238.0,Telangana,Verified,46-60,Female,T30
412,120009,2024-09-09,SIP,456223.44,Tamil Nadu,Verified,26-35,Male,T30
413,120038,2022-03-23,Lumpsum,304522.86,Maharashtra,Rejected,36-45,Female,B30
414,120009,2022-08-15,SIP,150102.69,Gujarat,Pending,46-60,Female,T30
415,120025,2022-07-12,Redemption,124244.98,Karnataka,Pending,18-25,Female,B30
416,120013,2023-05-14,Redemption,117492.16,Maharashtra,Rejected,46-60,Male,T30
417,120025,2025-04-22,SIP,37741.55,Telangana,Pending,60+,Female,B30
418,120006,2022-08-17,Redemption,267165.79,Delhi,Verified,46-60,Female,B30
419,120018,2023-10-08,Lumpsum,362673.11,Maharashtra,Rejected,46-60,Female,T30
420,120037,2024-03-31,Lumpsum,240892.32,Telangana,Rejected,60+,Male,T30
421,120003,2022-01-05,SIP,309036.03,Telangana,Pending,26-35,Male,T30
422,120000,2023-04-06,SIP,377451.04,Telangana,Pending,18-25,Male,B30
423,120017,2023-01-30,Lumpsum,39187.05,Delhi,Verified,60+,Female,T30
424,120030,2025-11-26,Redemption,442168.75,Karnataka,Pending,36-45,Male,B30
425,120021,2025-10-06,Redemption,479297.51,Delhi,Rejected,18-25,Female,B30
426,120019,2022-09-26,SIP,482645.21,Kerala,Pending,18-25,Female,T30
427,120012,2025-09-22,Lumpsum,174331.22,Karnataka,Rejected,46-60,Female,T30
428,120004,2024-01-06,SIP,262178.65,Tamil Nadu,Pending,18-25,Female,B30
429,120025,2022-10-17,Redemption,478996.12,Karnataka,Pending,36-45,Male,T30
430,120028,2025-01-26,SIP,479065.16,West Bengal,Rejected,36-45,Female,T30
431,120024,2023-01-29,Lumpsum,126961.13,West Bengal,Pending,46-60,Male,B30
432,120018,2024-12-27,SIP,113857.23,Karnataka,Pending,60+,Male,T30
433,120018,2025-10-09,Lumpsum,238906.68,Telangana,Pending,18-25,Male,B30
434,120030,2023-09-25,Lumpsum,362272.39,Gujarat,Verified,36-45,Female,T30
435,120032,2025-07-20,SIP,332826.47,West Bengal,Pending,18-25,Male,T30
436,120016,2023-04-17,SIP,330701.53,Gujarat,Verified,36-45,Female,T30
437,120014,2023-12-16,Redemption,192722.48,Karnataka,Verified,46-60,Male,T30
438,120029,2023-02-19,Lumpsum,292489.0,Karnataka,Verified,26-35,Male,T30
439,120039,2022-11-04,Redemption,262555.64,Karnataka,Pending,60+,Female,B30
440,120038,2023-04-15,SIP,71608.84,Karnataka,Rejected,46-60,Female,T30
441,120005,2022-09-16,SIP,322921.61,Kerala,Rejected,18-25,Female,T30
442,120005,2023-01-15,SIP,384562.86,Delhi,Rejected,36-45,Female,T30
443,120023,2024-07-26,Redemption,163264.73,Karnataka,Verified,18-25,Male,T30
444,120026,2024-08-11,Lumpsum,267042.33,Tamil Nadu,Pending,36-45,Male,T30
445,120003,2022-09-07,Redemption,469343.43,Kerala,Pending,36-45,Male,B30
446,120014,2025-07-18,SIP,45153.93,Maharashtra,Rejected,36-45,Male,B30
447,120016,2022-07-20,Redemption,131101.39,Delhi,Rejected,46-60,Male,T30
448,120028,2024-09-03,SIP,172810.18,Maharashtra,Verified,36-45,Female,B30
449,120027,2022-05-15,SIP,150547.01,Karnataka,Pending,36-45,Male,B30
450,120005,2023-07-10,Redemption,332997.03,Kerala,Rejected,60+,Female,T30
451,120029,2024-12-27,SIP,51497.42,Karnataka,Verified,46-60,Female,B30
452,120008,2023-09-20,SIP,276664.0,Karnataka,Rejected,36-45,Female,B30
453,120005,2024-03-17,Lumpsum,156662.69,Delhi,Rejected,36-45,Female,B30
454,120029,2025-07-11,Redemption,372059.46,Telangana,Rejected,18-25,Male,B30
455,120029,2024-08-19,SIP,88416.82,West Bengal,Verified,46-60,Female,B30
456,120017,2022-11-28,SIP,412526.06,Delhi,Verified,36-45,Female,B30
457,120027,2024-08-18,Lumpsum,377913.36,Kerala,Verified,18-25,Male,B30
458,120015,2022-12-14,SIP,188612.68,Delhi,Pending,18-25,Female,T30
459,120034,2024-06-14,Redemption,213433.21,Karnataka,Verified,36-45,Female,T30
460,120025,2025-07-17,SIP,468644.35,West Bengal,Verified,46-60,Female,B30
461,120026,2022-09-27,Lumpsum,497599.3,Telangana,Verified,60+,Male,T30
462,120026,2025-01-18,SIP,37287.1,West Bengal,Verified,60+,Female,T30
463,120005,2024-01-27,SIP,72973.8,West Bengal,Pending,26-35,Male,B30
464,120026,2024-08-14,Redemption,145463.12,Gujarat,Rejected,18-25,Female,B30
465,120030,2023-07-27,Redemption,354438.25,Tamil Nadu,Verified,26-35,Male,T30
466,120016,2024-10-07,SIP,73916.16,Gujarat,Pending,36-45,Female,T30
467,120038,2022-11-20,SIP,310752.24,Karnataka,Pending,60+,Female,T30
468,120009,2024-06-02,Redemption,354716.36,Karnataka,Rejected,36-45,Female,B30
469,120002,2022-12-11,SIP,70447.37,Kerala,Pending,60+,Male,B30
470,120032,2025-06-10,Redemption,454340.18,Maharashtra,Pending,36-45,Female,T30
471,120006,2025-02-28,Lumpsum,463758.61,Delhi,Pending,46-60,Female,T30
472,120017,2024-10-02,Redemption,191800.24,Kerala,Rejected,18-25,Male,B30
473,120034,2022-12-07,SIP,411774.78,West Bengal,Rejected,26-35,Female,B30
474,120029,2025-09-21,Redemption,379099.52,West Bengal,Pending,46-60,Female,T30
475,120006,2023-09-06,Lumpsum,376104.42,Maharashtra,Rejected,46-60,Male,T30
476,120022,2022-07-09,Redemption,186328.65,Kerala,Verified,60+,Male,B30
477,120032,2025-09-10,Lumpsum,165121.71,Tamil Nadu,Pending,36-45,Female,T30
478,120021,2024-03-19,SIP,455229.38,West Bengal,Verified,60+,Male,B30
479,120006,2023-03-06,SIP,249445.69,Telangana,Pending,60+,Male,B30
480,120005,2024-09-30,Lumpsum,331505.95,Tamil Nadu,Verified,18-25,Female,B30
481,120015,2023-10-24,SIP,436517.63,Tamil Nadu,Pending,26-35,Male,B30
482,120024,2025-08-13,Redemption,16461.12,West Bengal,Rejected,60+,Female,T30
483,120020,2023-03-14,Lumpsum,485106.72,Maharashtra,Verified,36-45,Female,B30
484,120019,2025-02-22,Lumpsum,185106.23,Maharashtra,Rejected,26-35,Male,B30
485,120009,2025-12-11,Redemption,442054.0,Tamil Nadu,Pending,60+,Female,B30
486,120025,2025-01-08,Redemption,459072.36,West Bengal,Verified,46-60,Male,T30
487,120002,2025-12-14,SIP,432345.13,Gujarat,Verified,26-35,Female,B30
488,120010,2023-06-16,Lumpsum,447833.9,Delhi,Pending,36-45,Female,B30
489,120015,2024-09-15,SIP,357110.27,Gujarat,Pending,26-35,Female,B30
490,120022,2025-11-29,Lumpsum,467159.45,Gujarat,Verified,36-45,Female,T30
491,120005,2022-11-17,Lumpsum,452731.04,Delhi,Verified,36-45,Male,B30
492,120017,2025-10-27,Lumpsum,233868.47,Delhi,Verified,18-25,Female,T30
493,120005,2025-07-14,Redemption,472373.14,Delhi,Rejected,60+,Male,B30
494,120005,2024-10-10,SIP,366744.03,Telangana,Pending,36-45,Male,B30
495,120015,2024-12-23,Redemption,82312.33,West Bengal,Pending,18-25,Female,T30
496,120032,2023-02-17,Redemption,56492.95,West Bengal,Pending,18-25,Male,T30
497,120008,2022-07-17,SIP,36342.88,Kerala,Verified,60+,Female,T30
498,120012,2025-10-29,SIP,15341.33,Maharashtra,Verified,18-25,Female,T30
499,120035,2022-05-03,Redemption,416112.5,Maharashtra,Verified,18-25,Male,B30
500,120008,2022-09-11,Lumpsum,213367.9,Telangana,Pending,60+,Female,B30
501,120003,2025-10-13,Redemption,374085.48,Kerala,Pending,60+,Male,T30
502,120009,2022-01-25,Redemption,197354.38,Gujarat,Verified,36-45,Male,B30
503,120033,2024-02-15,Lumpsum,14213.61,West Bengal,Verified,36-45,Female,T30
504,120024,2022-08-11,SIP,345984.23,Maharashtra,Pending,46-60,Female,B30
505,120019,2025-02-07,Redemption,170890.78,Karnataka,Rejected,26-35,Female,B30
506,120005,2022-03-11,Redemption,242448.05,West Bengal,Verified,26-35,Male,B30
507,120028,2023-06-04,SIP,144793.91,Tamil Nadu,Verified,18-25,Male,B30
508,120032,2024-06-10,Redemption,263911.5,Tamil Nadu,Verified,46-60,Female,B30
509,120037,2022-12-14,SIP,54991.06,Maharashtra,Verified,60+,Male,B30
510,120001,2022-06-05,Redemption,449027.25,Delhi,Rejected,46-60,Female,T30
511,120007,2023-12-10,Lumpsum,472190.34,Telangana,Verified,36-45,Female,B30
512,120012,2023-05-17,Redemption,472685.9,Telangana,Pending,26-35,Male,T30
513,120031,2023-12-03,SIP,471107.55,Karnataka,Pending,18-25,Male,T30
514,120009,2025-03-15,SIP,152311.51,Maharashtra,Pending,46-60,Female,T30
515,120024,2022-05-04,SIP,194190.61,Maharashtra,Pending,18-25,Male,B30
516,120034,2023-05-25,Redemption,307823.65,Kerala,Pending,46-60,Male,T30
517,120026,2023-01-07,Lumpsum,365617.63,Tamil Nadu,Pending,46-60,Female,B30
518,120037,2025-07-30,SIP,360678.92,West Bengal,Rejected,26-35,Male,B30
519,120032,2025-08-15,SIP,295435.08,Maharashtra,Verified,46-60,Female,B30
520,120017,2022-11-05,Lumpsum,309272.88,Delhi,Rejected,36-45,Female,T30
521,120031,2023-10-07,Redemption,57001.13,Gujarat,Pending,36-45,Male,T30
522,120001,2025-12-10,SIP,82741.72,Tamil Nadu,Rejected,60+,Female,B30
523,120035,2023-02-26,Lumpsum,444086.96,Telangana,Rejected,46-60,Female,B30
524,120037,2024-07-31,SIP,244831.46,Gujarat,Pending,36-45,Female,B30
525,120002,2025-07-10,Redemption,88126.75,Telangana,Rejected,18-25,Male,B30
526,120037,2023-02-21,Lumpsum,398799.16,Karnataka,Pending,36-45,Male,B30
527,120019,2024-02-27,Lumpsum,162893.96,Karnataka,Rejected,26-35,Male,T30
528,120009,2022-11-05,Lumpsum,98607.22,Karnataka,Rejected,36-45,Female,T30
529,120002,2022-05-16,Redemption,46192.19,Maharashtra,Verified,46-60,Male,T30
530,120019,2022-08-19,Lumpsum,230507.28,Karnataka,Verified,46-60,Female,T30
531,120024,2022-08-21,SIP,446162.22,West Bengal,Verified,26-35,Female,B30
532,120012,2022-07-20,SIP,151200.97,Karnataka,Rejected,18-25,Male,B30
533,120010,2022-04-04,Lumpsum,369012.84,Gujarat,Pending,26-35,Male,T30
534,120015,2025-09-03,Redemption,105504.0,Maharashtra,Rejected,60+,Female,B30
535,120001,2024-10-09,SIP,61491.62,Telangana,Rejected,46-60,Male,T30
536,120002,2025-06-02,Lumpsum,351430.2,Delhi,Rejected,36-45,Male,B30
537,120018,2024-04-29,Redemption,147628.18,Karnataka,Pending,46-60,Male,T30
538,120021,2023-09-25,Redemption,9030.47,West Bengal,Rejected,46-60,Male,B30
539,120000,2022-03-05,SIP,310534.6,Maharashtra,Pending,60+,Female,B30
540,120028,2024-12-29,Redemption,83737.17,West Bengal,Rejected,46-60,Female,B30
541,120016,2022-12-24,Redemption,212051.56,Maharashtra,Verified,46-60,Female,B30
542,120016,2022-10-11,Redemption,118126.9,West Bengal,Pending,60+,Female,B30
543,120008,2025-07-17,Redemption,118741.32,Kerala,Pending,18-25,Male,B30
544,120011,2024-08-14,Lumpsum,196278.33,Karnataka,Pending,36-45,Male,T30
545,120009,2024-01-21,SIP,209267.8,Tamil Nadu,Verified,18-25,Male,T30
546,120029,2024-12-18,Redemption,50046.75,Kerala,Rejected,46-60,Male,B30
547,120035,2025-01-29,SIP,286933.75,Tamil Nadu,Rejected,46-60,Male,T30
548,120034,2023-11-27,Lumpsum,167717.0,Karnataka,Rejected,26-35,Female,T30
549,120036,2023-01-13,Lumpsum,489530.87,Tamil Nadu,Verified,18-25,Female,T30
550,120026,2022-12-24,SIP,190369.91,Delhi,Pending,26-35,Female,T30
551,120002,2025-08-20,Lumpsum,407644.87,Delhi,Pending,46-60,Male,B30
552,120007,2022-12-22,SIP,99651.53,Telangana,Pending,46-60,Female,T30
553,120010,2025-10-25,Redemption,385030.1,Gujarat,Verified,36-45,Female,T30
554,120027,2023-04-26,SIP,89038.24,Tamil Nadu,Verified,26-35,Male,T30
555,120025,2023-08-28,Redemption,447352.02,West Bengal,Rejected,36-45,Male,B30
556,120012,2024-11-20,Lumpsum,12633.75,Maharashtra,Rejected,18-25,Female,T30
557,120035,2022-02-10,Redemption,38000.31,Tamil Nadu,Verified,18-25,Male,T30
558,120037,2025-01-26,Redemption,318812.23,Gujarat,Rejected,26-35,Male,T30
559,120005,2024-07-07,SIP,352802.95,Telangana,Pending,18-25,Female,B30
560,120029,2024-01-02,SIP,365449.3,Telangana,Rejected,46-60,Female,B30
561,120010,2024-04-08,SIP,451257.83,Maharashtra,Verified,36-45,Male,B30
562,120017,2022-04-20,SIP,348494.1,Karnataka,Verified,18-25,Female,B30
563,120029,2023-10-23,SIP,241686.15,Delhi,Pending,36-45,Male,T30
564,120031,2025-11-03,SIP,302898.37,Karnataka,Verified,60+,Female,B30
565,120022,2023-10-25,SIP,356907.96,Maharashtra,Verified,18-25,Male,T30
566,120017,2023-01-21,SIP,389101.31,Kerala,Verified,18-25,Female,B30
567,120033,2024-10-07,Redemption,270858.98,Gujarat,Verified,18-25,Female,T30
568,120028,2025-10-24,Redemption,12639.58,Maharashtra,Pending,18-25,Male,B30
569,120013,2025-03-18,Redemption,234532.05,Delhi,Rejected,18-25,Male,T30
570,120023,2025-03-30,Lumpsum,98027.6,Tamil Nadu,Rejected,18-25,Male,B30
571,120011,2024-07-03,Redemption,431939.6,Kerala,Rejected,26-35,Female,B30
572,120014,2022-02-11,Redemption,312351.54,Kerala,Verified,60+,Female,T30
573,120035,2023-04-05,Redemption,6652.54,Maharashtra,Pending,26-35,Male,T30
574,120031,2024-07-09,Redemption,384997.07,Karnataka,Verified,46-60,Male,B30
575,120032,2022-10-11,SIP,146963.86,Maharashtra,Rejected,18-25,Male,T30
576,120016,2024-01-27,Redemption,40742.77,Delhi,Rejected,46-60,Male,T30
577,120030,2022-07-11,SIP,38766.25,Maharashtra,Verified,46-60,Male,T30
578,120015,2022-09-04,SIP,55056.96,Gujarat,Verified,36-45,Male,B30
579,120015,2023-01-01,Lumpsum,346275.28,Karnataka,Verified,46-60,Male,B30
580,120000,2023-05-13,Lumpsum,115052.83,Tamil Nadu,Rejected,46-60,Male,T30
581,120001,2024-09-27,Lumpsum,137777.67,Telangana,Pending,60+,Female,T30
582,120017,2025-03-17,Lumpsum,469404.75,Karnataka,Pending,46-60,Female,T30
583,120019,2024-12-26,Lumpsum,138450.46,Telangana,Verified,36-45,Male,B30
584,120021,2022-01-30,Lumpsum,13969.01,Kerala,Pending,60+,Female,T30
585,120014,2022-07-23,Redemption,53467.02,Tamil Nadu,Verified,36-45,Male,T30
586,120016,2022-02-27,Lumpsum,474930.85,Karnataka,Rejected,46-60,Male,T30
587,120018,2023-08-08,SIP,132213.89,Gujarat,Pending,18-25,Male,B30
588,120006,2025-03-16,Lumpsum,345858.56,Delhi,Pending,46-60,Female,B30
589,120025,2025-03-18,Lumpsum,267516.72,Delhi,Rejected,18-25,Female,B30
590,120031,2025-08-24,SIP,100728.58,Kerala,Pending,46-60,Male,B30
591,120032,2022-06-28,Redemption,234559.9,Tamil Nadu,Pending,46-60,Female,B30
592,120025,2023-01-27,SIP,372066.11,Karnataka,Verified,26-35,Male,B30
593,120039,2025-07-02,SIP,273796.22,Kerala,Verified,46-60,Female,T30
594,120014,2023-05-21,Lumpsum,123771.85,Kerala,Verified,26-35,Male,T30
595,120018,2024-04-30,SIP,60412.91,West Bengal,Rejected,18-25,Female,B30
596,120030,2024-07-07,Redemption,197555.97,Karnataka,Pending,26-35,Female,T30
597,120033,2023-10-31,SIP,61967.12,Kerala,Verified,18-25,Female,B30
598,120011,2024-03-01,SIP,345781.39,Maharashtra,Pending,26-35,Female,T30
599,120007,2024-07-03,Redemption,291873.49,Delhi,Verified,36-45,Male,T30
600,120014,2024-11-03,Redemption,219200.35,West Bengal,Rejected,60+,Male,B30
601,120010,2022-06-18,Redemption,109281.34,West Bengal,Verified,18-25,Female,T30
602,120036,2022-01-29,Redemption,131367.33,Delhi,Rejected,18-25,Male,T30
603,120018,2023-10-19,SIP,484130.47,Tamil Nadu,Pending,46-60,Female,B30
604,120000,2024-07-05,Redemption,33962.93,Tamil Nadu,Rejected,18-25,Female,B30
605,120037,2022-06-21,SIP,321695.39,Telangana,Verified,46-60,Female,B30
606,120035,2022-06-17,Lumpsum,286875.09,West Bengal,Verified,18-25,Female,T30
607,120018,2023-08-02,SIP,462546.3,Karnataka,Rejected,18-25,Male,T30
608,120039,2022-02-12,SIP,231775.39,Delhi,Verified,18-25,Male,B30
609,120030,2025-01-06,Lumpsum,466574.4,Tamil Nadu,Verified,18-25,Male,T30
610,120029,2023-07-30,Redemption,77192.25,Gujarat,Verified,18-25,Female,B30
611,120005,2023-01-15,Lumpsum,114682.43,Telangana,Verified,26-35,Female,B30
612,120018,2022-04-28,Redemption,161419.58,West Bengal,Rejected,18-25,Female,T30
613,120000,2025-09-22,Lumpsum,305119.37,Telangana,Pending,46-60,Male,B30
614,120038,2023-11-07,Redemption,320996.3,Kerala,Pending,26-35,Male,B30
615,120016,2024-07-14,SIP,392184.99,West Bengal,Pending,26-35,Female,T30
